id,address,style,year,lat,lon
46532,7133 Valhalla Trl,Colonial,1992,43.0451369,-89.50814
46533,5305 Forge Dr,Modern two story,1992,43.068091,-89.284984
46534,3008 Maple Valley Dr,Ranch,1992,43.0179199,-89.497952
46535,7701 New Washburn Way,Colonial,1992,43.046966,-89.516143
46536,874 Sky Ridge Dr,Ranch,1992,43.048354,-89.509862
46537,3110 Old Gate Rd Unit 2,Townhouse,1992,43.1363476,-89.3200131
46538,870 Sky Ridge Dr,Ranch,1992,43.048566,-89.509855
46539,123 North Oak Grove Dr,Ranch,1992,43.0789984,-89.4964377
46540,2 San Antonio Ct,Split-level,1992,43.017752,-89.510495
46541,5301 Forge Dr,Ranch,1992,43.068036,-89.284632
46542,30 Prentice Pl,Split-level,1992,43.10938,-89.300896
46543,10 Prentice Pl,Split-level,1992,43.108413,-89.300865
46544,727 N Thompson Dr,Townhouse,1992,43.108193,-89.299289
46545,3055 Artesian Ln,Split-level,1992,43.028473,-89.378714
46546,3026 Artesian Ln,Bi-level,1992,43.029397,-89.378215
46547,901 Pflaum Rd,Ranch,1992,43.061951,-89.316121
46548,1209 Artisan Dr,Modern two story,1992,43.115868,-89.297741
46549,845 Sky Ridge Dr,Ranch,1992,43.0494183,-89.5097408
46550,869 Sky Ridge Dr,Ranch,1992,43.0492699,-89.5096315
46551,18 Spear Cir,Ranch,1992,43.030826,-89.375871
46552,843 Sky Ridge Dr,Ranch,1992,43.0494195,-89.5097418
46553,922 Sky Ridge Dr,Ranch,1992,43.0475459,-89.5101619
46554,626 Burdette Ct,Ranch,1992,43.0368382,-89.3770431
46555,714 Engelhart Dr,Split-level,1992,43.030557,-89.374698
46556,17 Spear Cir,Split-level,1992,43.030741,-89.374976
46557,14 Prentice Pl,Split-level,1992,43.1086,-89.300861
46558,7837 Brule St,Bi-level,1992,43.067932,-89.52065
46559,867 Sky Ridge Dr,Ranch,1992,43.0492953,-89.5096501
46560,834 Sky Ridge Dr,Ranch,1992,43.049069,-89.510381
46561,142 S Hancock St Unit C,Townhouse,1992,43.0755114,-89.3778819
46562,814 Jana Ln Unit CDM,Townhouse,1992,43.0730517,-89.4012302
46563,806 Jana Ln,Split-level,1992,43.10908,-89.299727
46564,810 Jana Ln,Modern two story,1992,43.109342,-89.299718
46565,802 Jana Ln,Ranch,1992,43.108765,-89.299667
46566,902 Sky Ridge Dr,Ranch,1992,43.047847,-89.509876
46567,890 Sky Ridge Dr,Split-level,1992,43.048087,-89.510418
46568,1718 Lewon Dr,Modern two story,1992,43.033764,-89.468862
46569,714 N Thompson Dr,Townhouse,1992,43.107759,-89.300861
46570,7502 E Village Crest Dr,Colonial,1992,43.0471062,-89.5122109
46571,7578 W Village Crest Dr,Split-level,1992,43.047108,-89.512494
46572,898 Sky Ridge Dr,Ranch,1992,43.048065,-89.509869
46573,5222 Forge Dr,Split-level,1992,43.067487,-89.284577
46574,13 Schlough Ct,Modern two story,1992,43.080715,-89.492612
46575,99 Golf Pkwy Unit G,Garden,1992,43.1506917,-89.3665857
46576,3922 Jenna Dr,Ranch,1992,43.139758,-89.317218
46577,3006 Edensway Rd,Ranch,1992,43.0182,-89.487506
46578,3918 Jenna Dr,Modern two story,1992,43.139759,-89.3174669
46579,3914 Jenna Dr,Ranch,1992,43.139766,-89.317711
46580,422 Engelhart Dr,Split-level,1992,43.0284229,-89.377678
46581,99 Golf Pkwy Unit E,Garden,1992,43.1506917,-89.3665857
46582,99 Golf Pkwy Unit B,Garden,1992,43.1506917,-89.3665857
46583,3910 Jenna Dr,Ranch,1992,43.139773,-89.317954
46584,95 Golf Pkwy Unit B,Garden,1992,43.1507814,-89.3667158
46585,95 Golf Pkwy Unit D,Garden,1992,43.1507814,-89.3667158
46586,95 Golf Pkwy Unit G,Garden,1992,43.1507814,-89.3667158
46587,2914 Maple Run Dr,Colonial,1992,43.020789,-89.496425
46588,910 Sky Ridge Dr,Modern two story,1992,43.047842,-89.510424
46589,7102 E Valley Ridge Dr,Ranch,1992,43.047751,-89.507223
46590,4202 Brown Ln,Contemporary,1992,43.139899,-89.399177
46591,1006 Middleton St,Modern two story,1992,43.0843599,-89.503046
46592,4201 Heffernan Dr,Split-level,1992,43.139899,-89.399593
46593,4205 Heffernan Dr,Ranch,1992,43.140113,-89.39959
46594,4209 Heffernan Dr,Split-level,1992,43.140329,-89.399584
46595,4217 Heffernan Dr,Contemporary,1992,43.140763,-89.39958
46596,4221 Heffernan Dr,Split-level,1992,43.140983,-89.39962
46597,4206 Heffernan Dr,Ranch,1992,43.140115,-89.400235
46598,45 Knutson Dr,Modern two story,1992,43.140747,-89.401199
46599,5 Falmouth Ct,Modern two story,1992,43.0419862,-89.500361
46600,502 Engelhart Dr,Ranch,1992,43.028628,-89.377283
46601,10 Boothbay Cir,Colonial,1992,43.082123,-89.518512
46602,7134 Gladstone Dr,Ranch,1992,43.024612,-89.508343
46603,6302 Waterford Rd,Ranch,1992,43.017012,-89.490977
46604,33 Newbury Cir,Modern two story,1992,43.028861,-89.5010889
46605,7518 Welton Dr,Modern two story,1992,43.044109,-89.51401
46606,10 Ondossagon Ct,Modern two story,1992,43.046186,-89.517162
46607,2513 Scenic Ridge Dr,Modern two story,1992,43.025386,-89.508712
46608,7426 Sawmill Rd,Cape Cod,1992,43.079509,-89.512025
46609,15 Cottonwood Cir,Modern two story,1992,43.118338,-89.296742
46610,138 S Hancock St,Townhouse,1992,43.075564,-89.37831
46611,7417 Welton Dr,Ranch,1992,43.0446669,-89.511825
46612,414 Engelhart Dr,Ranch,1992,43.0282089,-89.3780759
46613,418 Engelhart Dr,Split-level,1992,43.028317,-89.377878
46614,2908 Waunona Way,Modern two story,1992,43.047582,-89.362168
46615,6 Eastbourne Cir,Modern two story,1992,43.078738,-89.512276
46616,1133 N High Point Rd,Split-level,1992,43.083007,-89.519583
46617,2 Norwalk Cir,Modern two story,1992,43.083216,-89.519583
46618,15 Sturbridge Cir,Modern two story,1992,43.078324,-89.5118789
46619,405 N High Point Rd,Split-level,1992,43.071062,-89.520156
46620,305 N High Point Rd,Modern two story,1992,43.070417,-89.519903
46621,25 Newbury Cir,Modern two story,1992,43.028913,-89.501551
46622,2901 Maple Grove Dr,Bi-level,1992,43.021993,-89.498413
46623,17 E Copper Cir,Ranch,1992,43.071014,-89.518894
46624,10 E Copper Cir,Modern two story,1992,43.070523,-89.519522
46625,7122 E Valhalla Way,Ranch,1992,43.045984,-89.506056
46626,99 Golf Pkwy Unit H,Garden,1992,43.1506917,-89.3665857
46627,2617 Portage Rd,Ranch,1992,43.133348,-89.315235
46628,2701 Portage Rd,Ranch,1992,43.133573,-89.315239
46629,2209 Calypso Rd,Ranch,1992,43.123105,-89.365737
46630,140 S Hancock St Unit C,Townhouse,1992,43.075378,-89.378219
46631,4506 McCann Rd,Modern two story,1992,43.102493,-89.306252
46632,7617 Welton Dr,Colonial,1992,43.043638,-89.515888
46633,26 Maple View Ct,Ranch,1992,43.020896,-89.497587
46634,2702 Crest Line Dr,Modern two story,1992,43.133584,-89.312764
46635,802 Sauk Ridge Trl,Modern two story,1992,43.077925,-89.493559
46636,3002 Edensway Rd,Colonial,1992,43.018402,-89.487413
46637,421 Engelhart Dr,Split-level,1992,43.027842,-89.377504
46638,1925 Spohn Ave,Modern two story,1992,43.116788,-89.358423
46639,14 Scranton Ct,Colonial,1992,43.017506,-89.489737
46640,1102 Tramore Trl,Ranch,1992,43.082177,-89.51463
46641,9 Scranton Ct,Colonial,1992,43.017262,-89.489073
46642,1026 Sequoia Trl,Bi-level,1992,43.04183,-89.4008209
46643,6 Boothbay Cir,Modern two story,1992,43.08208,-89.518817
46644,121 S Thompson Dr,Modern two story,1992,43.096724,-89.286498
46645,15 Norwalk Cir,Colonial,1992,43.083583,-89.5184979
46646,3110 Old Gate Rd Unit 3,Townhouse,1992,43.1363476,-89.3200131
46647,7334 New Washburn Way,Modern two story,1992,43.045313,-89.510216
46648,7306 Ashwabay Ln,Ranch,1992,43.045945,-89.509648
46649,7401 Welton Dr,Modern two story,1992,43.0453059,-89.511469
46650,6 Norwalk Cir,Modern two story,1992,43.083098,-89.519142
46651,2501 Scenic Ridge Dr,Modern two story,1992,43.026074,-89.508721
46652,2 Sauk Creek Cir,Split-level,1992,43.072033,-89.51891
46653,6117 Waterford Rd,Modern two story,1992,43.016831,-89.488229
46654,13 Newbury Cir,Modern two story,1992,43.028916,-89.502168
46655,136 S Hancock St,Townhouse,1992,43.0755989,-89.378354
46656,7525 Red Fox Trl,Victorian georgian regency,1992,43.066021,-89.514869
46657,95 Golf Pkwy Unit A,Garden,1992,43.1507814,-89.3667158
46658,9 Westridge Cir,Modern two story,1992,43.117236,-89.300644
46659,152 S Hancock St,Garden,1992,43.0754486,-89.3778004
46660,1 Westridge Cir,Modern two story,1992,43.117774,-89.300531
46661,1414 Wayridge Dr,Ranch,1992,43.118391,-89.3005979
46662,15 Waywood Cir,Modern two story,1992,43.11924,-89.296677
46663,9 Waywood Cir,Bi-level,1992,43.118989,-89.296798
46664,1 Waywood Cir,Split-level,1992,43.118905,-89.297457
46665,6 Cottonwood Cir,Ranch,1992,43.118646,-89.29718
46666,10 Wynbrook Cir,Ranch,1992,43.117741,-89.296879
46667,1602 Bultman Rd,Ranch,1992,43.119278,-89.296289
46668,9 Westwynn Cir,Modern two story,1992,43.118214,-89.298681
46669,1505 Wayridge Dr,Modern two story,1992,43.1182779,-89.299339
46670,18 Newbury Cir,Ranch,1992,43.029475,-89.50196
46671,1321 Wayridge Dr,Ranch,1992,43.117742,-89.299656
46672,4822 Kingsford Way,Modern two story,1992,43.115591,-89.298471
46673,1206 Artisan Dr,Split-level,1992,43.115846,-89.29849
46674,1210 Artisan Dr,Modern two story,1992,43.1160659,-89.298393
46675,1222 Artisan Dr,Split-level,1992,43.116534,-89.297749
46676,1226 Artisan Dr,Modern two story,1992,43.116645,-89.297466
46677,1229 Artisan Dr,Split-level,1992,43.116243,-89.297039
46678,1225 Artisan Dr,Modern two story,1992,43.116129,-89.297295
46679,1121 Artisan Dr,Ranch,1992,43.115128,-89.297405
46680,1117 Artisan Dr,Split-level,1992,43.114987,-89.297172
46681,2 Birchwood Cir,Modern two story,1992,43.115505,-89.2964
46682,6 Birchwood Cir,Split-level,1992,43.115344,-89.296639
46683,14 Birchwood Cir,Ranch,1992,43.115476,-89.297263
46684,9 Birchwood Cir,Split-level,1992,43.11574,-89.297262
46685,5 Birchwood Cir,Ranch,1992,43.115891,-89.297006
46686,1116 Artisan Dr,Modern two story,1992,43.114738,-89.297867
46687,1126 Artisan Dr,Modern two story,1992,43.115101,-89.298304
46688,4817 Kingsford Way,Modern two story,1992,43.114995,-89.2986109
46689,4813 Kingsford Way,Modern two story,1992,43.1149739,-89.298947
46690,4809 Kingsford Way,Ranch,1992,43.114981,-89.299261
46691,4801 Kingsford Way,Modern two story,1992,43.115103,-89.299891
46692,809 Pulley Dr,Ranch,1992,43.109284,-89.301636
46693,10 Norwalk Cir,Colonial,1992,43.083011,-89.5185149
46694,618 Burdette Ct,Ranch,1992,43.036634,-89.377252
46695,7702 Gray Fox Trl,Modern two story,1992,43.067604,-89.515513
46696,14 Newbury Cir,Modern two story,1992,43.029475,-89.502166
46697,34 Joshua Cir,Split-level,1992,43.098256,-89.287751
46698,9 Prentice Pl,Modern two story,1992,43.108424,-89.300232
46699,25 Prentice Pl,Split-level,1992,43.1090609,-89.3001759
46700,32 Prentice Pl,Ranch,1992,43.109591,-89.3007839
46701,26 Prentice Pl,Modern two story,1992,43.109158,-89.300853
46702,22 Prentice Pl,Split-level,1992,43.108973,-89.300852
46703,710 N Thompson Dr,Ranch,1992,43.1075019,-89.300894
46704,706 N Thompson Dr,Modern two story,1992,43.107233,-89.300909
46705,701 N Thompson Dr,Apartment,1992,43.106901,-89.300174
46706,709 N Thompson Dr,Apartment,1992,43.107476,-89.30013
46707,715 N Thompson Dr Unit CDM,Townhouse,1992,43.0730517,-89.4012302
46708,7718 Gray Fox Trl,Victorian georgian regency,1992,43.0676119,-89.517171
46709,715 N Thompson Dr,Townhouse,1992,43.108009,-89.299706
46710,717 N Thompson Dr,Townhouse,1992,43.1080111,-89.2999523
46711,719 N Thompson Dr,Townhouse,1992,43.1079963,-89.3002571
46712,721 N Thompson Dr,Townhouse,1992,43.108022,-89.2999327
46713,725 N Thompson Dr,Townhouse,1992,43.1081939,-89.3000201
46714,814 Jana Ln,Townhouse,1992,43.109606,-89.299707
46715,816 Jana Ln,Townhouse,1992,43.1096139,-89.2993607
46716,17 Prentice Pl,Ranch,1992,43.108712,-89.300228
46717,606 Engelhart Dr,Split-level,1992,43.029521,-89.376168
46718,614 Engelhart Dr,Bi-level,1992,43.029865,-89.3758469
46719,6 Spear Cir,Ranch,1992,43.030184,-89.375772
46720,710 Engelhart Dr,Split-level,1992,43.030468,-89.374933
46721,1 Geronimo Cir,Split-level,1992,43.030135,-89.377612
46722,15 Geronimo Cir,Split-level,1992,43.030162,-89.378355
46723,25 Geronimo Cir,Bi-level,1992,43.030168,-89.37919
46724,29 Geronimo Cir,Bi-level,1992,43.030018,-89.379378
46725,30 Geronimo Cir,Split-level,1992,43.029732,-89.379375
46726,26 Geronimo Cir,Ranch,1992,43.029495,-89.379261
46727,6 Geronimo Cir,Ranch,1992,43.029739,-89.37793
46728,506 Engelhart Dr,Split-level,1992,43.028742,-89.3770909
46729,429 Engelhart Dr,Split-level,1992,43.028066,-89.377069
46730,95 Golf Pkwy Unit C,Garden,1992,43.1507814,-89.3667158
46731,701 Engelhart Dr,Split-level,1992,43.02982,-89.374859
46732,705 Engelhart Dr,Modern two story,1992,43.029938,-89.374652
46733,37 Newbury Cir,Modern two story,1992,43.028941,-89.500794
46734,95 Golf Pkwy Unit F,Garden,1992,43.1507814,-89.3667158
46735,114 N High Point Rd,Modern two story,1992,43.068785,-89.518391
46736,2918 Manchester Rd,Colonial,1992,43.018701,-89.486754
46737,7415 W Valley Ridge Dr,Colonial,1992,43.046221,-89.511177
46738,95 Golf Pkwy Unit H,Garden,1992,43.1507814,-89.3667158
46739,326 Sauk Creek Dr,Modern two story,1992,43.07143,-89.519011
46740,1814 Heath Ave,Ranch,1992,43.119832,-89.361019
46741,10 Plover Cir,Modern two story,1992,43.070541,-89.517856
46742,2909 Preston Rd,Modern two story,1992,43.020039,-89.488777
46743,22 Newbury Cir,Ranch,1992,43.029476,-89.501755
46744,5 Newbury Cir,Ranch,1992,43.028919,-89.50258
46745,10 W Copper Cir,Modern two story,1992,43.069619,-89.520814
46746,18 W Copper Cir,Colonial,1992,43.0690839,-89.520888
46747,1 Rough Lee Ct,Ranch,1992,43.086717,-89.486244
46748,22 W Copper Cir,Ranch,1992,43.068798,-89.520849
46749,6110 Waterford Rd,Bi-level,1992,43.017593,-89.488124
46750,206 N High Point Rd,Modern two story,1992,43.069232,-89.519428
46751,306 Wolf St,Modern two story,1992,43.070307,-89.521816
46752,14 Norwalk Cir,Modern two story,1992,43.083256,-89.518293
46753,5 Court Of Brixham,Colonial,1992,43.0766777,-89.493486
46754,2834 Warner St,Split-level,1992,43.032085,-89.374217
46755,1113 Middleton St,Bi-level,1992,43.085915,-89.505838
46756,15 Boothbay Cir,Modern two story,1992,43.082662,-89.518416
46757,11 Boothbay Cir,Modern two story,1992,43.082781,-89.518689
46758,7621 Sawmill Rd,Modern two story,1992,43.079883,-89.51783
46759,7605 Sawmill Rd,Split-level,1992,43.079683,-89.516582
46760,7529 Sawmill Rd,Colonial,1992,43.079624,-89.515644
46761,1 Eastbourne Cir,Colonial,1992,43.0790719,-89.512925
46762,14 Oak Glen Ct,Ranch,1992,43.066604,-89.519799
46763,132 S Hancock St,Townhouse,1992,43.075671,-89.378449
46764,14 Sturbridge Cir,Modern two story,1992,43.078143,-89.511249
46765,1 Joshua Cir,Ranch,1992,43.096889,-89.28667
46766,42 Joshua Cir,Split-level,1992,43.098666,-89.2876299
46767,7614 Sawmill Rd,Modern two story,1992,43.0802369,-89.517225
46768,614 Ondossagon Way,Modern two story,1992,43.048418,-89.514038
46769,734 Saukdale Way,Ranch,1992,43.0759592,-89.5094768
46770,3102 Old Gate Rd,Townhouse,1992,43.135786,-89.320374
46771,3106 Old Gate Rd,Townhouse,1992,43.136203,-89.3203599
46772,422 Lone Eagle Dr,Split-level,1992,43.030985,-89.378098
46773,3030 Manchester Rd,Ranch,1992,43.018081,-89.4908389
46774,2837 Cimarron Trl,Townhouse,1992,43.022842,-89.509896
46775,9 Corona Ct,Ranch,1992,43.022665,-89.5081809
46776,34 Scranton Ct,Colonial,1992,43.018279,-89.488551
46777,5 Corona Ct,Ranch,1992,43.022438,-89.508362
46778,3038 Manchester Rd,Ranch,1992,43.017591,-89.4909629
46779,7522 Red Fox Trl,Victorian georgian regency,1992,43.065423,-89.515484
46780,7518 Red Fox Trl,Victorian georgian regency,1992,43.06557,-89.51593
46781,2 Sedona Ct,Ranch,1992,43.018899,-89.512259
46782,114 Knutson Dr,Modern two story,1992,43.1419179,-89.399502
46783,3045 Maple Grove Dr,Bi-level,1992,43.017671,-89.498462
46784,5 Sedona Ct,Split-level,1992,43.018617,-89.512537
46785,1 Sedona Ct,Ranch,1992,43.018606,-89.512219
46786,3012 Maple Valley Dr,Bi-level,1992,43.017702,-89.497962
46787,202 N High Point Rd,Modern two story,1992,43.069079,-89.519224
46788,118 N High Point Rd,Ranch,1992,43.068876,-89.518668
46789,710 Saukdale Way,Ranch,1992,43.075675,-89.5092146
46790,7710 Gray Fox Trl,Modern two story,1992,43.067596,-89.516325
46791,6825 Park Edge Dr,Split-level,1992,43.04096,-89.501622
46792,140 S Hancock St Unit B,Townhouse,1992,43.075378,-89.378219
46793,2601 Portage Rd,Ranch,1992,43.132438,-89.31522
46794,7509 Welton Dr,Colonial,1992,43.043439,-89.513302
46795,1125 N High Point Rd,Ranch,1992,43.082613,-89.5194999
46796,6118 Waterford Rd,Ranch,1992,43.017252,-89.48861
46797,2 Salina Ct,Colonial,1992,43.019437,-89.51271
46798,3234 Clove Dr,Ranch,1992,43.139369,-89.319594
46799,3238 Clove Dr,Ranch,1992,43.139547,-89.319574
46800,714 Saukdale Way,Ranch,1992,43.0757438,-89.5095341
46801,3306 Clove Dr,Ranch,1992,43.139908,-89.319535
46802,7333 Tree Ln,Ranch,1992,43.063617,-89.5089519
46803,14 S Woodmont Cir,Modern two story,1992,43.078583,-89.514087
46804,25 Spear Cir,Split-level,1992,43.0310289,-89.375358
46805,702 Saukdale Way,Ranch,1992,43.0752876,-89.5091512
46806,2826 Warner St,Ranch,1992,43.03242,-89.374213
46807,2818 Warner St,Modern two story,1992,43.032754,-89.374208
46808,2814 Warner St,Bi-level,1992,43.032922,-89.374206
46809,3026 Manchester Rd,Colonial,1992,43.01829,-89.490651
46810,925 Sky Ridge Dr,Ranch,1992,43.0475769,-89.509322
46811,6 Brule Cir,Colonial,1992,43.068553,-89.515484
46812,7421 W Valley Ridge Dr,Colonial,1992,43.0464916,-89.5115079
46813,7562 W Village Crest Dr,Ranch,1992,43.046696,-89.51251
46814,742 Sky Ridge Dr,Ranch,1992,43.050046,-89.512376
46815,3026 Edensway Rd,Modern two story,1992,43.016786,-89.48725
46816,782 Sky Ridge Dr,Ranch,1992,43.049878,-89.51081
46817,906 Sky Ridge Dr,Ranch,1992,43.0478499,-89.510152
46818,3022 Edensway Rd,Ranch,1992,43.016993,-89.487352
46819,10 Preston Cir,Colonial,1992,43.020321,-89.488127
46820,99 Golf Pkwy Unit A,Garden,1992,43.1506917,-89.3665857
46821,3101 Maple Grove Dr,Bi-level,1992,43.017022,-89.498467
46822,3053 Maple Grove Dr,Bi-level,1992,43.01724,-89.498465
46823,6214 Waterford Rd,Ranch,1992,43.016906,-89.490163
46824,3049 Maple Grove Dr,Bi-level,1992,43.017456,-89.498462
46825,13 Stanton Cir,Colonial,1992,43.020484,-89.487709
46826,9 Eastbourne Cir,Colonial,1992,43.078584,-89.513046
46827,99 Golf Pkwy Unit D,Garden,1992,43.1506917,-89.3665857
46828,505 W Doty St,Townhouse,1992,43.068235,-89.3887589
46829,2509 Scenic Ridge Dr,Ranch,1993,43.0255889,-89.508708
46830,3350 Clove Dr,Ranch,1993,43.141871,-89.318596
46831,3362 Clove Dr,Ranch,1993,43.1423569,-89.317981
46832,6209 Fredericksburg Ln,Modern two story,1993,43.083809,-89.272986
46833,3370 Clove Dr,Modern two story,1993,43.142654,-89.3174839
46834,4966 N Sherman Ave Unit A,Garden,1993,43.1495977,-89.3627923
46835,1218 Alexandria Ln,Modern two story,1993,43.081825,-89.276325
46836,7234 Gladstone Dr,Ranch,1993,43.0237229,-89.511109
46837,7230 Gladstone Dr,Ranch,1993,43.023724,-89.5108319
46838,46 Knutson Dr,Split-level,1993,43.141329,-89.401246
46839,109 North Oak Grove Dr,Ranch,1993,43.078979,-89.4963278
46840,7441 Welton Dr,Ranch,1993,43.043661,-89.512289
46841,42 Hidden Hollow Trl,Townhouse,1993,43.0823823,-89.4990591
46842,42 Chequamegon Bay,Modern two story,1993,43.043766,-89.510794
46843,2813 Warner St,Modern two story,1993,43.032918,-89.373536
46844,814 N Thompson Dr Unit 3,Apartment,1993,43.109491,-89.29783
46845,922 S Holt Cir,Colonial,1993,43.045036,-89.504417
46846,842 N Thompson Dr,Townhouse,1993,43.110938,-89.296662
46847,918 S Holt Cir,Ranch,1993,43.045256,-89.504372
46848,2514 Greenway Vw,Townhouse,1993,43.031707,-89.420974
46849,2506 Greenway Vw,Townhouse,1993,43.031707,-89.420373
46850,2821 Warner St,Modern two story,1993,43.032589,-89.373541
46851,2829 Warner St,Modern two story,1993,43.032259,-89.373548
46852,7102 Valhalla Trl,Ranch,1993,43.04519,-89.5055579
46853,2833 Warner St,Split-level,1993,43.032094,-89.373551
46854,503 Middlebury Pl,Ranch,1993,43.072829,-89.317109
46855,2522 Scenic Ridge Dr,Ranch,1993,43.024952,-89.509428
46856,311 Debs Rd,Split-level,1993,43.14493,-89.394265
46857,5 Norwalk Cir,Modern two story,1993,43.08364,-89.51935
46858,7629 Sawmill Rd,Modern two story,1993,43.080248,-89.518255
46859,4337 Westport Rd,Bi-level,1993,43.143962,-89.3961829
46860,7410 New Washburn Way,Ranch,1993,43.0459419,-89.511931
46861,7114 E Valhalla Way,Modern two story,1993,43.0454907,-89.5051769
46862,32 Waterford Cir,Townhouse,1993,43.016629,-89.4919836
46863,23 Sturbridge Cir,Modern two story,1993,43.077832,-89.512198
